attr1,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,class
1.0,0.9716549999999999,0.599795,0.98066,0.7040150000000001,0.90257,0.782845,0.783435,0.85415,0.70918,0.91615,0.574695,0.947445,0.525835,0.96841,0.37629,0.9196949999999999,0.285945,0.8777699999999999,0.248745,0.8128150000000001,0.172425,0.75214,0.15574500000000002,0.65456,0.11451499999999998,0.578095,0.12297000000000002,0.478005,0.12400499999999998,0.410395,0.16534,0.32816500000000004,1
1.0,0.9334450000000001,0.67975,0.86007,0.8333349999999999,0.686005,0.915245,0.54323,0.929465,0.37941,0.930605,0.24118499999999998,0.837885,0.15643,0.70762,0.11490499999999998,0.54949,0.153015,0.43174,0.25256,0.288965,0.33731500000000003,0.211605,0.48578,0.20023000000000002,0.5768,0.234365,0.661545,0.31456,0.730945,0.401595,0.70478,0.5091,1
1.0,0.5273,0.507185,0.48707,0.52299,0.507185,0.52299,0.461205,0.50431,0.50862,0.466955,0.48132,0.52155,0.458335,0.47701,0.452585,0.54023,0.479885,0.52586,0.510055,0.511495,0.48132,0.494255,0.515805,0.49569,0.50431,0.50862,0.51293,0.505745,0.51293,0.505745,0.47701,0.497125,0
1.0,0.7877000000000001,0.484125,0.87599,0.473215,0.8075399999999999,0.49405,0.7698400000000001,0.516865,0.80853,0.549605,0.795635,0.488095,0.81349,0.50595,0.8541650000000001,0.512895,0.801585,0.507935,0.739085,0.48611,0.795635,0.51885,0.75,0.51984,0.8064549999999999,0.493815,0.80853,0.43254,0.844245,0.493055,0.8125,0.484125,1
1.0,1.0,0.483175,1.0,0.502425,1.0,0.43969,0.944825,0.50599,0.86541,0.52673,0.927215,0.504135,0.7729550000000001,0.501495,0.918875,0.43178,0.877675,0.4573,0.8544350000000001,0.36249,0.716925,0.43969,0.78764,0.2989,0.7949200000000001,0.389275,0.7155,0.413175,0.80218,0.3791,0.780225,0.30881000000000003,1
1.0,0.607145,0.45238,0.6666650000000001,0.5357149999999999,0.59524,0.59524,0.61905,0.54762,0.70238,0.511905,0.65476,0.47619,0.65476,0.47619,0.642855,0.440475,0.6666650000000001,0.52381,0.65476,0.5,0.607145,0.440475,0.67857,0.47619,0.610545,0.48855,0.59524,0.5,0.584985,0.48983,0.57347,0.490615,1
1.0,0.74935,0.50909,0.715585,0.45195,0.7532449999999999,0.47922,0.75065,0.54805,0.723375,0.52987,0.77922,0.44026,0.75844,0.48182,0.7636350000000001,0.47013,0.776625,0.494805,0.742855,0.483115,0.745455,0.494805,0.7961050000000001,0.5,0.7660750000000001,0.4836,0.715585,0.516885,0.772725,0.472725,0.794805,0.457145,1
1.0,1.0,0.45238,0.0,0.0,0.0,0.0,1.0,0.65873,0.906745,0.88095,0.0,0.0,0.0,1.0,0.73682,1.0,1.0,1.0,0.844195,0.0,0.0,0.0,0.914685,0.68254,1.0,1.0,1.0,0.75397,0.0,0.3373,0.0,0.864155,0
1.0,0.998505,0.608385,0.95983,0.73515,0.88451,0.812075,0.76656,0.8906000000000001,0.68387,0.9414549999999999,0.550535,0.91656,0.465865,0.9463699999999999,0.358655,0.860365,0.28146499999999997,0.80844,0.221155,0.7406,0.175,0.67767,0.17670999999999998,0.5795399999999999,0.16674499999999998,0.511385,0.17564000000000002,0.43269,0.226925,0.385255,0.263995,0.32484,1
1.0,0.71818,0.436365,0.79091,0.427275,0.59091,0.16363499999999997,0.672725,0.48182,0.645455,0.472725,0.645455,0.645455,0.68182,0.29091,0.6,0.49091,0.68182,0.527275,0.563635,0.745455,0.80909,0.58182,0.663635,0.58182,0.70549,0.464865,0.672725,0.472725,0.563635,0.31818,0.645455,0.354545,0
1.0,0.918045,0.566075,0.8608549999999999,0.530295,0.829145,0.541575,0.61944,0.564805,0.719185,0.60165,0.74709,0.56343,0.723735,0.567535,0.64676,0.51461,0.7407900000000001,0.57878,0.664175,0.57308,0.647475,0.57319,0.63218,0.57265,0.618205,0.57157,0.632145,0.580685,0.593835,0.56816,0.583275,0.56599,1
1.0,0.68438,0.0,0.0,0.0,0.461695,1.0,1.0,0.975205,0.872985,0.30645,0.0,0.103435,0.451615,1.0,0.74342,0.73251,0.658775,0.362695,0.428285,0.39905999999999997,0.44012,0.534475,0.515105,0.533195,0.517215,0.49407,0.497985,0.49164,0.496195,0.50054,0.500075,0.501625,0
1.0,0.992275,0.48632,0.99029,0.47948,1.0,0.461825,0.9936,0.50728,0.97639,0.48698,0.9924999999999999,0.46271,0.99691,0.464255,0.98698,0.45234,0.98632,0.43888,0.99647,0.47374,0.97639,0.45543,0.9867600000000001,0.458295,0.9832650000000001,0.43544,0.967345,0.42542,0.98566,0.421225,0.9838899999999999,0.406,1
1.0,0.97941,0.550645,1.0,0.49041,0.991565,0.512775,0.98487,0.45342,0.994775,0.48642,0.9899,0.48452,1.0,0.473285,1.0,0.474105,0.9692000000000001,0.507785,0.9881,0.45358,0.989445,0.47341,0.957835,0.421625,0.9783850000000001,0.465025,0.95489,0.506535,1.0,0.446015,0.96572,0.46556,1
1.0,1.0,0.52535,1.0,0.554135,1.0,0.59749,1.0,0.642265,1.0,0.67413,1.0,0.6913050000000001,0.9728749999999999,0.714405,0.94563,0.7519549999999999,0.8795299999999999,0.7940050000000001,0.90322,0.79981,0.8978900000000001,0.81379,0.833215,0.8197099999999999,0.797085,0.847175,0.74769,0.8634200000000001,0.735135,0.858445,0.666905,0.876215,1
1.0,0.949175,0.675785,0.836665,0.811165,0.71949,0.971765,0.481785,0.90255,0.38581,0.8766700000000001,0.374315,0.74408,0.213115,0.642075,0.16625,0.552955,0.263205,0.469035,0.09472000000000003,0.469945,0.334015,0.26204,0.435515,0.2319,0.53579,0.240375,0.621605,0.28261000000000003,0.68293,0.349715,0.714025,0.566485,1
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
1.0,0.84099,0.41343,0.91166,0.60954,0.733215,0.66431,0.6289750000000001,0.79152,1.0,0.42403,0.5053,0.722615,0.5053,0.694345,0.593405,0.70584,0.552835,0.681765,0.521625,0.653725,0.499585,0.62468,0.48569,0.597025,0.47843,0.572405,0.476105,0.551745,0.477075,0.53532,0.479935,0.52293,0
1.0,0.736685,0.597635,0.531065,0.408285,0.81158,0.50503,0.7278100000000001,0.47781,0.782545,0.508875,0.723375,0.637575,0.85799,0.48077,0.778105,0.56213,0.7071000000000001,0.55769,0.763835,0.5142100000000001,0.755915,0.446745,0.739645,0.488165,0.7325699999999999,0.516295,0.7677499999999999,0.62574,0.6597649999999999,0.427515,0.673075,0.49852,1
1.0,0.9972449999999999,0.50263,0.92041,0.443435,0.9411849999999999,0.417845,0.995305,0.468715,0.9824200000000001,0.46252,0.926105,0.51483,0.935805,0.39576,0.9694050000000001,0.43511500000000003,0.99149,0.455325,0.94938,0.500375,0.93918,0.47059,0.9668399999999999,0.40064,0.9378949999999999,0.41097,0.9714700000000001,0.417095,0.901265,0.371295,0.88293,0.36102999999999996,1
1.0,0.867615,0.308535,0.900755,0.55139,0.89413,0.57633,0.7779,0.52626,1.0,0.606125,0.859735,0.6447700000000001,0.84399,0.664625,0.74836,0.586435,0.821665,0.485775,0.786995,0.7126399999999999,0.7656000000000001,0.72436,0.97265,0.7877449999999999,0.72087,0.741,0.562365,1.0,0.67535,0.748605,0.65294,0.749155,1
1.0,0.727275,0.545455,0.81818,0.545455,0.636365,0.59091,0.81818,0.5,0.68182,0.454545,0.727275,0.454545,0.74306,0.493285,0.81818,0.40909,0.727275,0.5,0.68182,0.454545,0.636365,0.59091,0.68182,0.454545,0.67221,0.49116,0.636365,0.5,0.68182,0.5,0.644925,0.49084,1
1.0,0.67347,0.60204,0.734695,0.62245,0.70408,0.60204,0.734695,0.72449,0.65306,0.79592,0.561225,0.7755099999999999,0.5,0.7551,0.46939,0.7755099999999999,0.39796,0.7755099999999999,0.357145,0.72449,0.357145,0.663265,0.19388,0.612245,0.26710500000000004,0.574475,0.20407999999999998,0.591835,0.32653,0.5,0.36734500000000003,0.37755,1
1.0,0.0,0.0,0.24653000000000003,1.0,1.0,0.0,1.0,0.769095,0.5,0.5,0.61979,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.14236,1.0,0.6666650000000001,0.0,1.0,0.0,0.8489599999999999,0.0,0.737845,1.0,0
1.0,0.8116749999999999,0.48255,0.795425,0.502405,0.802045,0.462695,0.815885,0.504815,0.8122750000000001,0.462695,0.83514,0.5361,0.8146800000000001,0.45788,0.837545,0.54573,0.8357399999999999,0.5,0.794825,0.55054,0.7503,0.515645,0.829725,0.570395,0.802315,0.510095,0.75692,0.52226,0.808665,0.495185,0.80686,0.45427,1
1.0,0.995125,0.471075,0.998965,0.434955,0.993315,0.40285,0.9968699999999999,0.37078500000000003,0.9636899999999999,0.34935,0.963255,0.310175,0.94906,0.28102,0.9246099999999999,0.23968,0.937165,0.214625,0.89508,0.200805,0.873625,0.176925,0.84141,0.157605,0.826235,0.13413000000000003,0.80505,0.12323499999999998,0.77376,0.09860999999999998,0.745975,0.08377499999999999,1
1.0,0.947525,0.48416,0.9376249999999999,0.527725,0.947525,0.50693,0.9643550000000001,0.51386,0.9564349999999999,0.49505,0.970295,0.49208,0.9594050000000001,0.51683,0.968315,0.5,0.971285,0.50693,0.952475,0.50396,0.943565,0.49109,0.946535,0.51188,0.94501,0.508055,0.9405950000000001,0.50099,0.936635,0.52079,0.933665,0.51188,1
1.0,0.923915,0.55299,1.0,0.69565,1.0,0.0,0.8346899999999999,0.54212,1.0,0.63519,1.0,0.80299,1.0,0.677535,1.0,0.51336,0.7921199999999999,0.284875,1.0,0.81748,0.94565,0.632925,0.955165,0.333335,1.0,0.57971,0.6884049999999999,0.490265,1.0,0.61232,1.0,0.687045,0
1.0,0.89915,0.547085,0.890645,0.60328,0.85814,0.64034,0.8466,0.70626,0.829585,0.75061,0.78949,0.8040700000000001,0.74605,0.792225,0.66677,0.839305,0.647935,0.81774,0.547995,0.8405199999999999,0.51033,0.8611800000000001,0.45626,0.815915,0.440375,0.80348,0.40887,0.7800750000000001,0.37242,0.758505,0.363305,0.7123349999999999,1
1.0,0.695895,0.468285,0.98732,0.52164,1.0,1.0,0.679105,0.576495,0.77239,0.5653,0.8078350000000001,0.08955000000000002,0.78918,0.83955,0.833955,0.44776,0.73321,0.44216500000000003,0.82787,0.57396,0.916045,0.72761,0.735075,0.58209,0.746545,0.57315,0.662315,0.48694,0.69559,0.567605,0.6720550000000001,0.563775,0
1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0
1.0,1.0,0.517645,1.0,0.591405,1.0,0.63484,1.0,0.62534,1.0,0.64389,1.0,0.693215,1.0,0.65837,1.0,0.828505,1.0,0.7692300000000001,1.0,0.806335,1.0,0.797285,0.947965,0.84163,0.9475100000000001,0.85687,0.9280550000000001,0.835745,0.871945,0.9280550000000001,0.8574649999999999,0.879185,1
1.0,0.971665,0.69287,0.741315,0.82267,0.60786,0.88757,0.22029500000000002,0.824495,0.131625,0.71024,0.11974499999999999,0.5,0.18647000000000002,0.344605,0.308045,0.18921500000000002,0.436015,0.153565,0.749545,0.1819,0.857405,0.3117,0.869285,0.47258,0.8004899999999999,0.65192,0.7276050000000001,0.8025599999999999,0.51371,0.7723949999999999,0.39214,0.752285,1
1.0,1.0,0.41842,1.0,0.44915499999999997,0.999995,0.42401500000000003,1.0,0.403615,0.970275,0.324245,0.978675,0.351075,0.968595,0.32794,0.97243,0.35947,0.950685,0.28308500000000003,0.930215,0.26346,0.914935,0.2439,0.9204,0.26431499999999997,0.88112,0.20815,0.828615,0.15603,0.8435699999999999,0.177315,0.823635,0.16387000000000002,1
1.0,0.830805,0.0,1.0,1.0,1.0,0.163395,0.9044650000000001,0.29777,1.0,0.0,1.0,0.05312499999999998,1.0,0.866965,0.5879449999999999,0.8549100000000001,1.0,0.89018,1.0,0.9263399999999999,1.0,0.0,1.0,0.926785,1.0,0.457145,0.9799100000000001,0.31875,1.0,0.8263400000000001,1.0,0.67366,0
1.0,1.0,0.5419,1.0,0.586935,1.0,0.43346,0.9908600000000001,0.8226,1.0,0.73952,1.0,0.7955650000000001,1.0,0.85379,1.0,0.9138850000000001,1.0,0.975495,1.0,1.0,0.99021,1.0,0.9581200000000001,1.0,0.919495,1.0,0.8741099999999999,1.0,0.82179,1.0,0.7623949999999999,1.0,1
0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0
1.0,1.0,0.472355,1.0,0.0,0.75,0.444445,0.680555,0.38889,1.0,0.37144,0.583335,0.444445,1.0,0.3267,1.0,0.305735,1.0,0.28569,0.5,0.375,1.0,0.24833499999999997,1.0,0.36111,1.0,0.21454,1.0,0.36111,1.0,0.18422,1.0,0.170325,0
1.0,0.3975,0.64375,0.615,0.55,0.64125,0.65875,0.66125,0.675,0.681425,0.326915,0.54625,0.6375,0.4525,0.605,0.45625,0.6174999999999999,0.329065,0.6570400000000001,0.26,0.46,0.64954,0.66588,0.21000000000000002,0.38,0.66095,0.35762499999999997,0.265,0.5925,0.36448,0.34386,0.702225,0.51525,0
1.0,0.903135,0.565345,0.865305,0.621615,0.823075,0.59519,0.684615,0.727885,0.723965,0.732195,0.625,0.78654,0.62596,0.685575,0.576075,0.759385,0.45096,0.7875,0.48269,0.714425,0.45572,0.72212,0.425285,0.70003,0.4003,0.67488,0.38084,0.647705,0.36683,0.61948,0.38077,0.65577,1
1.0,0.8206100000000001,0.507015,0.67073,0.487805,0.763755,0.51733,0.59756,0.560975,0.716565,0.523775,0.609755,0.52439,0.64634,0.5,0.682925,0.5,0.658535,0.536585,0.634145,0.560975,0.61849,0.529065,0.609755,0.54878,0.5965199999999999,0.528205,0.58705,0.52752,0.59756,0.5,0.585365,0.536585,1
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.77586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0
0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
1.0,0.895785,0.584255,0.5,0.5,0.782705,0.53437,0.69734,1.0,0.6917949999999999,0.9977849999999999,0.487805,0.7660750000000001,0.618625,0.5643,0.486695,0.97561,0.24501,0.9246099999999999,0.449,0.694015,0.28714,0.618625,0.04213,0.9035500000000001,0.32927,0.9412400000000001,0.0,0.847005,0.0,0.5643,0.5,0.5,0
1.0,1.0,0.556925,0.850095,0.43928,0.9079699999999999,0.548385,0.855785,0.505695,0.780835,0.4611,0.84535,0.56262,0.7931699999999999,0.519925,0.765655,0.48292,0.8472500000000001,0.58444,0.86338,0.536055,0.66034,0.52941,0.766605,0.686905,0.74545,0.589755,0.5759,0.6622399999999999,0.720705,0.594485,0.780835,0.5759,1
1.0,0.59295,0.416665,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.55769,0.40464500000000003,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47436,0.467145,0.539265,0.54487,0.5865400000000001,0.445515,0.5625,0.548075,0.51282,0.47596,0.584135,0.597755,0
0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.34375,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0
1.0,0.71875,0.520835,0.7916650000000001,0.447915,0.6979150000000001,0.5,0.6666650000000001,0.46875,0.7395849999999999,0.5,0.6458349999999999,0.552085,0.7708349999999999,0.510415,0.71875,0.385415,0.6770849999999999,0.385415,0.6666650000000001,0.541665,0.625,0.59375,0.6979150000000001,0.40625,0.72006,0.44968,0.7083349999999999,0.458335,0.7916650000000001,0.34375,0.6666650000000001,0.46875,1
1.0,0.0,0.0,1.0,1.0,1.0,0.428125,0.5,0.5,0.0,1.0,1.0,1.0,0.589585,0.0,0.0,0.0,0.54375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0
1.0,0.70966,0.56241,0.675,0.5625,0.61591,0.639775,0.48182,0.72159,0.522585,0.68097,0.404545,0.66818,0.43325,0.63661,0.513635,0.702275,0.326135,0.563635,0.39986,0.52539,0.40682,0.68182,0.429985,0.47599,0.450145,0.46443,0.0,0.0,0.48542,0.46268,0.49737,0.46843,0
1.0,0.987565,0.50355,0.9928950000000001,0.50977,1.0,0.50977,0.9964500000000001,0.507995,0.978685,0.511545,0.9857899999999999,0.51776,1.0,0.51865,0.9893449999999999,0.510655,0.9928950000000001,0.52842,0.9857899999999999,0.52398,0.97247,0.52753,0.992005,0.51776,0.9877,0.532385,0.974245,0.540855,0.99556,0.531085,0.9946699999999999,0.549735,1
1.0,0.0,1.0,0.0,0.57622,0.64177,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.38262,0.641505,0.0,1.0,1.0,0.34299,0.0,0.0,0.0,1.0,0.0,0.0,0.48211,1.0,0.0,0.0,0.338415,0.574695,1.0,0
1.0,0.0,0.640525,0.61111,0.575165,0.121535,0.14508,0.34640499999999996,0.85621,0.0,1.0,0.091505,0.669935,0.10457499999999997,0.48693,0.009805000000000008,0.08496500000000001,0.199345,0.22876000000000002,0.477125,0.08496500000000001,0.9705900000000001,0.02940999999999999,0.0,0.284315,0.8719250000000001,0.54588,0.0,0.526145,0.591505,0.51307,0.298995,0.258795,0
1.0,1.0,0.45643,1.0,0.41368499999999997,0.933175,0.09110499999999999,0.974085,0.805265,0.977365,0.29308999999999996,0.94243,0.34132,0.939685,0.382835,0.9052549999999999,0.1891,0.561225,0.0,0.9514199999999999,0.555265,0.811785,0.107265,0.776945,0.08566000000000001,0.74068,0.067085,0.7032499999999999,0.05163000000000001,0.66492,0.039360000000000006,0.433295,0.0,1
1.0,0.91127,0.46214,0.90231,0.501155,0.93757,0.49393,0.934105,0.46243,0.86416,0.44133,0.9231199999999999,0.525145,0.915605,0.463005,0.87399,0.533525,0.8916200000000001,0.53179,0.9338150000000001,0.48815,0.89422,0.46994,0.872255,0.48815,0.8835850000000001,0.486345,0.8702300000000001,0.46185,0.85029,0.4789,0.8921950000000001,0.50607,1
1.0,0.97601,0.51127,0.968785,0.49364,0.96763,0.50607,0.983525,0.49133,0.98468,0.5026,0.978325,0.48468,0.9763,0.497975,0.9974000000000001,0.486705,0.998845,0.50896,0.96792,0.475145,0.969075,0.48815,0.98526,0.477745,0.9810749999999999,0.491765,0.9869950000000001,0.50954,0.97717,0.48295,0.97919,0.504045,1
1.0,0.799435,0.573445,0.84934,0.43032,0.92561,0.43032,0.904895,0.51224,0.752355,0.514125,0.8371,0.4774,0.9039550000000001,0.43126,0.7570600000000001,0.37759,0.9077200000000001,0.428435,0.851225,0.498115,0.6666650000000001,0.531075,0.780605,0.334275,0.80722,0.415815,0.763655,0.48964,0.769305,0.34369,0.8371,0.38983,1
1.0,1.0,0.487995,0.9707,0.532655,0.96053,0.383725,0.88576,0.418005,0.76399,0.398625,0.782045,0.49644,0.671975,0.362715,0.7646999999999999,0.3911,0.725535,0.410935,0.52991,0.322125,0.511545,0.235605,0.51643,0.17420999999999998,0.56645,0.23397,0.512155,0.189015,0.471465,0.202135,0.47696,0.17151499999999997,1
1.0,0.997695,0.470555,0.926215,0.51153,0.91699,0.31145999999999996,1.0,0.5188,0.926215,0.411225,0.798775,0.275275,0.8026800000000001,0.30888499999999997,0.92178,0.30729,0.79106,0.33904,0.7848550000000001,0.35163,0.6847300000000001,0.263215,0.784055,0.244145,0.70539,0.26916,0.60633,0.32955,0.711335,0.22756500000000002,0.593205,0.27349999999999997,1
1.0,1.0,1.0,0.6835,0.53079,0.5649649999999999,0.963565,0.36207,0.9679800000000001,0.34236500000000003,0.6884250000000001,0.06403999999999999,0.6847300000000001,0.035715,0.455665,0.30542,0.32882,0.26724000000000003,0.08744000000000002,0.472905,0.03201999999999999,0.62808,0.397785,0.86896,0.27025,0.9273549999999999,0.465845,1.0,1.0,0.69335,0.50123,0.58879,0.89895,1
1.0,0.917395,0.644965,0.8462799999999999,0.73851,0.74617,0.841905,0.609955,0.933805,0.45952,0.925055,0.32221,0.888405,0.236325,0.792125,0.14825,0.656455,0.12089499999999997,0.519695,0.14387499999999998,0.423415,0.20842500000000003,0.30416,0.314005,0.23523,0.41525,0.195685,0.542125,0.19256,0.62582,0.25766,0.702955,0.323305,1
1.0,1.0,0.379745,1.0,0.398735,0.9367099999999999,0.449365,0.94304,0.50633,1.0,0.55696,0.962025,0.531645,0.92405,0.481015,0.8164549999999999,0.316455,0.9367099999999999,0.49367,0.9683550000000001,0.531645,1.0,0.62658,0.810125,0.310125,0.9231849999999999,0.4723,1.0,0.468355,0.765825,0.51266,0.91772,0.48734,1
1.0,1.0,0.0,0.5,0.5,0.889705,0.003674999999999984,0.9044099999999999,0.7757350000000001,0.29044000000000003,0.025735000000000008,0.5,0.5,0.5,0.5,0.860295,0.11397000000000002,0.867645,0.19852999999999998,0.5,0.5,0.59191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0
0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.333335,0.583335,0.6302099999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.40104,0.390625,0.416665,0.953125,0.0,0.75,0.520835,0.875,0.385415,0.0,0.4375,0.364585,0.40104,0.03125,0
1.0,0.96435,0.66582,0.8808400000000001,0.8117449999999999,0.746525,0.92133,0.6079600000000001,0.975965,0.43022,0.980835,0.26399,0.91795,0.14626499999999998,0.82745,0.06263000000000002,0.68375,0.04093000000000002,0.527975,0.05087999999999998,0.369135,0.13015500000000002,0.229655,0.24621500000000002,0.12632500000000002,0.388385,0.06939000000000001,0.53905,0.06420500000000001,0.680105,0.10971500000000001,0.7970349999999999,0.19865,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0
1.0,1.0,0.57143,1.0,0.857145,1.0,0.857145,1.0,0.42857,0.92857,0.42857,1.0,0.51267,1.0,0.5,0.7142850000000001,0.42857,1.0,0.518085,1.0,0.357145,1.0,0.5,0.642855,0.357145,1.0,0.524455,1.0,0.52591,1.0,0.7857149999999999,1.0,0.5,1
1.0,0.9785200000000001,0.439525,0.8165899999999999,0.43655,0.981825,0.40879,0.9851300000000001,0.5423,0.9600150000000001,0.49438,0.9177150000000001,0.376405,1.0,0.343025,0.996365,0.39392,0.99339,0.39491,1.0,0.364175,0.96563,0.30271000000000003,1.0,0.403835,0.9439649999999999,0.342175,0.9071400000000001,0.38136000000000003,0.9454750000000001,0.340715,0.847655,0.29213500000000003,1
1.0,1.0,0.5,1.0,0.5,0.8333349999999999,0.555555,1.0,0.444445,0.944445,0.444445,1.0,0.38889,0.88889,0.5,0.88889,0.5,1.0,0.444445,0.88889,0.444445,0.8333349999999999,0.444445,0.8333349999999999,0.5,0.951735,0.47324,1.0,0.555555,0.944445,0.444445,1.0,0.5,1
1.0,0.0,0.0,0.5,0.5,0.75407,0.10748999999999997,0.8029299999999999,0.6644950000000001,0.0,0.29316,0.5,0.5,0.5,0.5,1.0,0.36645,0.68241,0.18241000000000002,0.98534,0.0,0.0,0.0,1.0,0.201955,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0
1.0,1.0,0.502165,1.0,0.493955,1.0,0.4852,1.0,0.46493,0.989195,0.46872,1.0,0.46728000000000003,0.986305,0.460415,0.962805,0.43167500000000003,0.97092,0.428365,0.9979450000000001,0.42876000000000003,0.974075,0.432175,0.947345,0.395745,0.945335,0.410455,0.92822,0.40724,0.918885,0.399495,0.919335,0.39617,1
1.0,0.93516,0.7348600000000001,0.769725,0.910805,0.5519000000000001,0.976375,0.30983499999999997,0.9395800000000001,0.130305,0.79113,0.03950500000000001,0.583655,0.08791500000000002,0.37529,0.20308500000000002,0.18329,0.37994,0.08559499999999998,0.594115,0.10650500000000002,0.7577849999999999,0.21284999999999998,0.8463700000000001,0.375785,0.845485,0.55242,0.76399,0.6988099999999999,0.62987,0.7828649999999999,0.46630499999999997,0.78776,1
1.0,0.508335,0.321875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.56146,0.22499999999999998,0.614065,0.914065,1.0,0.28854,0.5,0.5,0.541665,0.0,0.446875,0.416665,1.0,0.11666500000000002,0.0,0.59427,0.5,0.5,1.0,0.36354,0
1.0,0.97299,0.486575,0.0,0.630655,0.318035,0.678195,0.84629,0.182865,1.0,0.483235,0.3549,0.49725,0.22574,0.57726,0.959605,0.26865,1.0,0.24788,0.351325,0.34273,0.13068000000000002,0.686805,0.91936,0.26633,0.7610399999999999,0.20934999999999998,1.0,0.193035,0.45183,0.602385,0.469415,0.709565,0
1.0,0.94104,0.426805,0.96704,0.44471499999999997,0.9605,0.41775,0.941535,0.41481999999999997,0.94231,0.340955,0.926345,0.342685,0.91058,0.32038,0.903405,0.33184,0.876215,0.26488999999999996,0.8527750000000001,0.264235,0.83075,0.249575,0.806485,0.25956999999999997,0.7840199999999999,0.22685499999999997,0.750895,0.20073000000000002,0.735375,0.213115,0.7109449999999999,0.20956999999999998,1
0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0
1.0,0.96218,0.68462,0.85988,0.8421000000000001,0.646515,0.97039,0.44446,0.8826350000000001,0.34197500000000003,0.9622649999999999,0.16692,0.89383,0.039275000000000004,0.71157,0.028424999999999978,0.547925,0.0,0.515955,0.16784500000000002,0.16860999999999998,0.26995,0.10913,0.43257,0.059589999999999976,0.5988249999999999,0.07431500000000002,0.74452,0.14876499999999998,0.84943,0.26976,0.8803300000000001,0.43403,1
0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3125,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0
